X,Y,OBJECTID,FCODE,LCODE,REMARK,NAMOBJ,WADMKD,WADMKC,WADMKK,WADMPR,TGLSURVEI,SRS_ID,METADATA,PELAKSANA,UPDATED,KLSTPN,FTYPE,NAMLOK,NAMSPE,NAMMAP,NAMGAZ,KOORDY,KOORDX,KOORDINAT1,KOORDY2,KOORDX2,KOORDINAT2,ELEVASI,ALIAS,ARTINAM,SJHNAM,ASLBHS,STATUS,NOMORPETA,NAMAPETA,SKALA,GRID,ZONA,WADMKD1,WADMKC1,WADMKK1,WADMPR1,KSURVEYOR,NSURVEYOR,FOTO1,FOTO2,FOTO3,FOTO4,NARSUM,REKAMAN1,REKAMAN2
127.559009449433,0.700753238392164,47,GE002008,GE0020,Pendidikan Dasar,SD Negeri Garojou,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,N 6,52 N,,,,,,,020_SD Negeri Garojou_UB_20160922_Dinar,,,,,,
127.557969646143,0.701250673889017,49,GE002004,GE0020,Pendidikan Menengah Umum,SMK Muhammadiyah Tidore Kepulauan,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,M 6,52 N,,,,,,,021_SMK Muhammadiyah Tidore Kepulauan_UB_20160922*,,,,,,
127.557745024813,0.700999402814159,50,GE002004,GE0020,Pendidikan Menengah Umum,SMK Muhammadiyah Tidore Kepulauan,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,M 6,52 N,,,,,,,021_SMK Muhammadiyah Tidore Kepulauan_UB_20160922*,,,,,,
127.551153357838,0.704694708510428,54,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Muhammadiyah 4 Tidore Kepulauan,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,G 3,52 N,,,,,,,106_SMP Muhammadiyah 4 Tidore Kepulauan_UB_201609*,,,,,,
127.551222457116,0.704170663870356,55,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Muhammadiyah 4 Tidore Kepulauan,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,G 3,52 N,,,,,,,106_SMP Muhammadiyah 4 Tidore Kepulauan_UB_201609*,,,,,,
127.54938731755,0.705354397729884,56,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 3,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.549473932948,0.705841399767578,57,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 2,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.553777636985,0.692227347985319,62,GE002004,GE0020,Pendidikan Menengah Umum,SMA Al-Khazanah,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,J 12,52 N,,,,,,,091_SMA Al-Khazanah_UB_20160922_Dinar,,,,,,
127.551107774986,0.704505169070716,73,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Muhammadiyah 4 Tidore Kepulauan,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,G 3,52 N,,,,,,,106_SMP Muhammadiyah 4 Tidore Kepulauan_UB_201609*,,,,,,
127.548497836977,0.703868895034444,76,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Puskesmas Pembantu Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,E 4,52 N,,,,,,,109_Puskesmas Pembantu Somahode_UB_20160923_Dinar,,,,,,
127.549498994053,0.705514763442809,79,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 3,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.558988117197,0.703593843645117,91,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Posyandu Fomagaro,GAROJOU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,N 4,52 N,,,,,,,124_Posyandu Fomagaro_UB_20160923_Dinar,,,,,,
127.557958224747,0.701119327333195,111,GE002004,GE0020,Pendidikan Menengah Umum,SMK Muhammadiyah Tidore Kepulauan,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,M 6,52 N,,,,,,,021_SMK Muhammadiyah Tidore Kepulauan_UB_20160922*,,,,,,
127.560121594916,0.69846582704742,125,GI002004,GI0020,Rumah Sakit Khusus,Rumah Sakit Jiwa Kusu,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Rumah Sakit Khusus,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,P 8,52 N,,,,,,,035_Pembangunan Rumah Sakit Jiwa_UB_20160922_Dinar,,,,,,
127.552321318621,0.694812799564406,166,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Poskesdes Kusu,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,H 10,52 N,,,,,,,078_Poskesdes Kusu_UB_20160922_Dinar,,,,,,
127.55382629827,0.692626766346669,174,GE002008,GE0020,Pendidikan Dasar,SD Negeri Kusu,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,J 12,52 N,,,,,,,092_SD Negeri Kusu_UB_20160922_Dinar_UB_20160922_*,,,,,,
127.558956127529,0.700992522767857,181,GE002008,GE0020,Pendidikan Dasar,SD Negeri Garojou,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,N 6,52 N,,,,,,,020_SD Negeri Garojou_UB_20160922_Dinar,,,,,,
127.55877528865,0.700673675366322,182,GE002008,GE0020,Pendidikan Dasar,SD Negeri Garojou,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,N 6,52 N,,,,,,,020_SD Negeri Garojou_UB_20160922_Dinar,,,,,,
127.557922057096,0.700976559957527,183,GE002004,GE0020,Pendidikan Menengah Umum,SMK Muhammadiyah Tidore Kepulauan,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,M 6,52 N,,,,,,,021_SMK Muhammadiyah Tidore Kepulauan_UB_20160922*,,,,,,
127.558052927712,0.701062220405432,184,GE002004,GE0020,Pendidikan Menengah Umum,SMK Muhammadiyah Tidore Kepulauan,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,M 6,52 N,,,,,,,021_SMK Muhammadiyah Tidore Kepulauan_UB_20160922*,,,,,,
127.550851396484,0.704893233218398,188,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Muhammadiyah 4 Tidore Kepulauan,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,G 3,52 N,,,,,,,106_SMP Muhammadiyah 4 Tidore Kepulauan_UB_201609*,,,,,,
127.550780025547,0.705075079016635,189,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Muhammadiyah 4 Tidore Kepulauan,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,G 3,52 N,,,,,,,106_SMP Muhammadiyah 4 Tidore Kepulauan_UB_201609*,,,,,,
127.549375316285,0.705727701723193,190,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 2,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.549546442947,0.705819885148698,191,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 2,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.553892619009,0.692467640548351,195,GE002004,GE0020,Pendidikan Menengah Umum,SMA Al-Khazanah,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,J 12,52 N,,,,,,,091_SMA Al-Khazanah_UB_20160922_Dinar,,,,,,
127.553677823516,0.692138296930376,196,GE002004,GE0020,Pendidikan Menengah Umum,SMA Al-Khazanah,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,J 12,52 N,,,,,,,091_SMA Al-Khazanah_UB_20160922_Dinar,,,,,,
127.558830109491,0.701085811281931,220,GE002008,GE0020,Pendidikan Dasar,SD Negeri Garojou,KUSU,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,N 6,52 N,,,,,,,020_SD Negeri Garojou_UB_20160922_Dinar,,,,,,
127.549273204607,0.705384992523675,222,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,KUSU,1:5.000,F 3,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.549651139136,0.705493753157165,223,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,AKE GAROJOU,1:5.000,F 3,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.549227457416,0.705343698705423,224,GE002008,GE0020,Pendidikan Dasar,SD Negeri Somahode,SOMAHODE,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,<Null>,<Null>,PT. Exsa Internasional,20161115,,Pendidikan Dasar,<Null>,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135C,AKE GAROJOU,1:5.000,F 3,52 N,,,,,,,112_SD Negeri Somahode_UB_20160923_Dinar,,,,,,
127.566582153318,0.70674463996588,226,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,C 2,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.5626402741,0.706206051974129,238,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 11 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,A 2,52 N,,,,,,,001_SMP Negeri 11 Tidore Kepulauan_UB_20160922_Di*,,,,,,
127.56276870169,0.706009386340356,241,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 11 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,A 2,52 N,,,,,,,001_SMP Negeri 11 Tidore Kepulauan_UB_20160922_Di*,,,,,,
127.562551943501,0.705880096519883,242,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 11 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,A 2,52 N,,,,,,,001_SMP Negeri 11 Tidore Kepulauan_UB_20160922_Di*,,,,,,
127.562524700408,0.706345289427054,243,GE002006,GE0020,Pendidikan Menengah Pertama,SMP Negeri 11 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Pertama,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,A 2,52 N,,,,,,,001_SMP Negeri 11 Tidore Kepulauan_UB_20160922_Di*,,,,,,
127.566470467372,0.706610596359669,244,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,C 2,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.566698586743,0.706905008027734,245,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,D 2,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.566532147979,0.707022213983076,246,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,C 1,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.566303889169,0.707182474883127,247,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,C 1,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.566608479049,0.706943986027456,248,GE002004,GE0020,Pendidikan Menengah Umum,SMA Negeri 8 Tidore Kepulauan,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/23,,,PT. Exsa Internasional,20161115,,Pendidikan Menengah Umum,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4135D,AKE GAROJOU,1:5.000,C 1,52 N,,,,,,,004_SMA Negeri 8 Tidore Kepulauan_UB_20160923_Din*,,,,,,
127.553304609774,0.715492759563457,268,GE002008,GE0020,Pendidikan Dasar,SD Negeri Oba,OBA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138A,OBA,1:5.000,J 10,52 N,,,,,,,003_SD Negeri Oba_UB_20160922_Sanjaya,,,,,,
127.553213250615,0.71573538087056,309,GE002008,GE0020,Pendidikan Dasar,SD Negeri Oba,OBA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138A,OBA,1:5.000,J 10,52 N,,,,,,,003_SD Negeri Oba_UB_20160922_Sanjaya,,,,,,
127.553192009081,0.715245765658812,310,GE002008,GE0020,Pendidikan Dasar,SD Negeri Oba,OBA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138A,OBA,1:5.000,J 11,52 N,,,,,,,003_SD Negeri Oba_UB_20160922_Sanjaya,,,,,,
127.55331110907,0.71523503519856,311,GE002008,GE0020,Pendidikan Dasar,SD Negeri Oba,OBA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138A,OBA,1:5.000,J 11,52 N,,,,,,,003_SD Negeri Oba_UB_20160922_Sanjaya,,,,,,
127.57903902416,0.725109022868361,340,GE002008,GE0020,Pendidikan Dasar,SD Negeri 1 Bukitdurian,BUKITDURIAN,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,M 3,52 N,,,,,,,014_SD Negeri 01 Bukit Durian_UB_20160922_Yusuf,,,,,,
127.569791686761,0.710196384585814,396,GE002008,GE0020,Pendidikan Dasar,SD Negeri Ampera,AMPERA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,F 14,52 N,,,,,,,071_SD Negeri Ampera_UB_20160922_Yusuf,,,,,,
127.565811144306,0.710150068903639,409,GI002008,GI0020,Puskesmas/Puskesmas Pembantu,Puskesmas Pembantu Akekolano,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Puskesmas/Puskesmas Pembantu,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,C 14,52 N,,,,,,,084_Puskesmas Pembantu Akekolano_UB_20160922_Yusuf,,,,,,
127.565590869458,0.709255900484694,410,GE002008,GE0020,Pendidikan Dasar,SD Negeri Akekolano,AKEKOLANO,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,C 15,52 N,,,,,,,085_SD Negeri Akekolano_UB_20160922_Yusuf,,,,,,
127.578817976157,0.725007249435693,487,GE002008,GE0020,Pendidikan Dasar,SD Negeri 1 Bukitdurian,BUKITDURIAN,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,M 3,52 N,,,,,,,014_SD Negeri 01 Bukit Durian_UB_20160922_Yusuf,,,,,,
127.579022300038,0.725377036841066,488,GE002008,GE0020,Pendidikan Dasar,SD Negeri 1 Bukitdurian,BUKITDURIAN,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,M 3,52 N,,,,,,,014_SD Negeri 01 Bukit Durian_UB_20160922_Yusuf,,,,,,
127.578964198135,0.724929761675575,489,GE002008,GE0020,Pendidikan Dasar,SD Negeri 1 Bukitdurian,BUKITDURIAN,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,M 4,52 N,,,,,,,014_SD Negeri 01 Bukit Durian_UB_20160922_Yusuf,,,,,,
127.570046950819,0.710344352846574,497,GE002008,GE0020,Pendidikan Dasar,SD Negeri Ampera,AMPERA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,F 14,52 N,,,,,,,071_SD Negeri Ampera_UB_20160922_Yusuf,,,,,,
127.57001276357,0.710200761330252,498,GE002008,GE0020,Pendidikan Dasar,SD Negeri Ampera,AMPERA,OBA UTARA,TIDORE KEPULAUAN,MALUKU UTARA,2016/09/22,,,PT. Exsa Internasional,20161115,,Pendidikan Dasar,,,,,0.00000000000,0.00000000000,,0.00000000000,0.00000000000,,0.00000000000,,,,,,2616-4138B,AMPERA,1:5.000,F 14,52 N,,,,,,,071_SD Negeri Ampera_UB_20160922_Yusuf,,,,,,
